Дата;Номер духовки;Название программы;Программа;ID события;Печь;Количество духовок
2024-10-31 16:04:21.000;1;Программа 1;1;16;Печь 3;1
2024-10-31 16:18:00.000;1;Программа 1;1;17;Печь 3;1
2024-10-31 16:18:06.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 16:18:06.000;1;Программа 1;1;18;Печь 3;1
2024-10-31 16:18:06.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 16:18:06.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 16:18:07.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 16:18:23.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 16:18:25.000;1;Программа 2;2;21;Печь 3;1
2024-10-31 16:19:49.000;1;Программа 2;2;1;Печь 3;1
2024-10-31 16:20:55.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 16:21:05.000;1;Программа 2;2;21;Печь 3;1
2024-10-31 16:21:07.000;1;Программа 2;2;16;Печь 3;1
2024-10-31 16:46:06.000;1;Программа 2;2;17;Печь 3;1
2024-10-31 16:46:40.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 16:46:41.000;1;Программа 2;2;18;Печь 3;1
2024-10-31 16:46:41.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 16:46:51.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 16:46:51.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 16:47:04.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 16:47:05.000;1;Программа 4;4;16;Печь 3;1
2024-10-31 17:10:24.000;1;Программа 4;4;17;Печь 3;1
2024-10-31 17:11:06.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 17:11:06.000;1;Программа 4;4;18;Печь 3;1
2024-10-31 17:11:06.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 17:11:27.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 17:11:29.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 17:13:29.000;1;Программа 3;3;1;Печь 3;1
2024-10-31 17:13:37.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 17:13:44.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 17:13:46.000;1;Программа 3;3;16;Печь 3;1
2024-10-31 17:16:55.000;1;Программа 3;3;17;Печь 3;1
2024-10-31 17:17:11.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 17:17:12.000;1;Программа 3;3;18;Печь 3;1
2024-10-31 17:17:12.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 17:17:20.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 17:17:21.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 17:19:15.000;1;Программа 5;5;1;Печь 3;1
2024-10-31 17:19:41.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 17:19:56.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 17:19:58.000;1;Программа 5;5;16;Печь 3;1
2024-10-31 17:25:37.000;1;Программа 5;5;17;Печь 3;1
2024-10-31 17:26:19.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 17:26:19.000;1;Программа 5;5;18;Печь 3;1
2024-10-31 17:26:20.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 17:26:37.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 17:26:39.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 17:27:57.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 17:28:39.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 17:29:59.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 17:30:01.000;1;Программа 1;1;16;Печь 3;1
2024-10-31 17:44:10.000;1;Программа 1;1;17;Печь 3;1
2024-10-31 17:44:27.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 17:44:28.000;1;Программа 1;1;18;Печь 3;1
2024-10-31 17:44:28.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 17:44:28.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 17:44:28.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 17:44:45.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 17:53:51.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 17:59:52.000;1;Программа 1;1;8;Печь 3;1
2024-10-31 18:18:10.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 18:22:38.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 18:26:07.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 18:51:00.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 18:51:02.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 18:51:15.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 18:59:33.000;1;Программа 5;5;1;Печь 3;1
2024-10-31 18:59:41.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 18:59:52.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 18:59:54.000;1;Программа 5;5;16;Печь 3;1
2024-10-31 19:05:42.000;1;Программа 5;5;17;Печь 3;1
2024-10-31 19:06:22.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 19:06:23.000;1;Программа 5;5;18;Печь 3;1
2024-10-31 19:06:23.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 19:06:25.000;1;Программа 5;5;8;Печь 3;1
2024-10-31 19:06:43.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 06:57:15.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 06:57:27.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 06:59:32.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 07:06:20.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 07:06:29.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 07:06:52.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 07:06:53.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 07:31:12.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 07:31:32.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 07:31:33.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 07:31:33.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 07:32:07.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 07:32:09.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 07:34:44.000;1;Программа 2;2;1;Печь 3;1
2024-11-01 07:35:06.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 07:35:20.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 07:35:22.000;1;Программа 2;2;16;Печь 3;1
2024-11-01 08:01:21.000;1;Программа 2;2;17;Печь 3;1
2024-11-01 08:01:52.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 08:01:52.000;1;Программа 2;2;18;Печь 3;1
2024-11-01 08:01:52.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 08:02:17.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 08:02:18.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 08:03:28.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 08:03:57.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 08:04:18.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 08:04:20.000;1;Программа 1;1;16;Печь 3;1
2024-11-01 08:17:59.000;1;Программа 1;1;17;Печь 3;1
2024-11-01 08:18:31.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 08:18:31.000;1;Программа 1;1;18;Печь 3;1
2024-11-01 08:18:31.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 08:18:32.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 08:18:32.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 08:19:18.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 08:19:19.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 08:21:34.000;1;Программа 5;5;1;Печь 3;1
2024-11-01 08:22:10.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 08:22:40.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 08:22:41.000;1;Программа 5;5;16;Печь 3;1
2024-11-01 08:29:00.000;1;Программа 5;5;17;Печь 3;1
2024-11-01 08:29:21.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 08:29:21.000;1;Программа 5;5;18;Печь 3;1
2024-11-01 08:29:21.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 08:29:52.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 08:29:54.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 08:31:34.000;1;Программа 3;3;1;Печь 3;1
2024-11-01 08:32:15.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 08:32:28.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 08:32:29.000;1;Программа 3;3;16;Печь 3;1
2024-11-01 08:35:38.000;1;Программа 3;3;17;Печь 3;1
2024-11-01 08:36:03.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 08:36:03.000;1;Программа 3;3;18;Печь 3;1
2024-11-01 08:36:04.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 08:36:27.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 08:36:29.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 08:37:32.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 08:39:36.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 08:39:41.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 08:39:42.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 09:03:01.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 09:03:23.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 09:03:23.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 09:03:23.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 09:03:24.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 09:03:24.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 09:03:42.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 09:56:30.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 10:00:12.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 10:00:28.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 10:00:38.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 10:00:39.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 10:24:18.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 10:24:35.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 10:24:35.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 10:24:35.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 10:24:59.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 11:07:14.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 11:12:24.000;1;Программа 2;2;1;Печь 3;1
2024-11-01 11:12:37.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 11:12:54.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 11:12:55.000;1;Программа 2;2;16;Печь 3;1
2024-11-01 11:38:44.000;1;Программа 2;2;17;Печь 3;1
2024-11-01 11:39:02.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 11:39:02.000;1;Программа 2;2;18;Печь 3;1
2024-11-01 11:39:02.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 11:39:28.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 11:40:59.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 11:41:56.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 11:44:38.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 11:44:55.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 11:44:56.000;1;Программа 1;1;16;Печь 3;1
2024-11-01 11:58:25.000;1;Программа 1;1;17;Печь 3;1
2024-11-01 11:59:16.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 11:59:17.000;1;Программа 1;1;18;Печь 3;1
2024-11-01 11:59:17.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 11:59:17.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 11:59:17.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 11:59:39.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 12:16:27.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 12:18:04.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 12:18:09.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 12:18:19.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 12:18:20.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 12:41:49.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 12:42:05.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 12:42:05.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 12:42:05.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 12:42:05.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 12:42:05.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 12:42:30.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 12:42:31.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 12:45:05.000;1;Программа 2;2;1;Печь 3;1
2024-11-01 12:45:37.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 12:45:45.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 12:45:46.000;1;Программа 2;2;16;Печь 3;1
2024-11-01 13:10:15.000;1;Программа 2;2;17;Печь 3;1
2024-11-01 13:10:30.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 13:10:31.000;1;Программа 2;2;18;Печь 3;1
2024-11-01 13:10:31.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 13:13:33.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 13:13:34.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 13:17:03.000;1;Программа 5;5;1;Печь 3;1
2024-11-01 13:18:43.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 13:18:59.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 13:19:00.000;1;Программа 5;5;16;Печь 3;1
2024-11-01 13:25:09.000;1;Программа 5;5;17;Печь 3;1
2024-11-01 13:25:25.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 13:25:25.000;1;Программа 5;5;18;Печь 3;1
2024-11-01 13:25:25.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 13:26:00.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 13:26:02.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 13:27:51.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 13:27:56.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 13:28:16.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 13:28:18.000;1;Программа 1;1;16;Печь 3;1
2024-11-01 13:41:37.000;1;Программа 1;1;17;Печь 3;1
2024-11-01 13:41:58.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 13:41:58.000;1;Программа 1;1;18;Печь 3;1
2024-11-01 13:41:58.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 13:41:59.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 13:41:59.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 13:42:30.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 13:42:32.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 13:43:57.000;1;Программа 3;3;1;Печь 3;1
2024-11-01 13:45:11.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 13:45:20.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 13:45:20.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 13:45:20.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 13:45:21.000;1;Программа 3;3;16;Печь 3;1
2024-11-01 13:48:30.000;1;Программа 3;3;17;Печь 3;1
2024-11-01 13:48:46.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 13:48:46.000;1;Программа 3;3;18;Печь 3;1
2024-11-01 13:48:47.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 13:49:04.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 15:03:43.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 15:07:55.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 15:12:48.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 15:13:01.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 15:13:02.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 15:36:51.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 15:37:08.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 15:37:08.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 15:37:08.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 15:37:24.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 16:28:19.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 16:33:55.000;1;Программа 5;5;1;Печь 3;1
2024-11-01 16:34:31.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 16:34:45.000;1;Программа 5;5;21;Печь 3;1
2024-11-01 16:34:47.000;1;Программа 5;5;16;Печь 3;1
2024-11-01 16:40:46.000;1;Программа 5;5;17;Печь 3;1
2024-11-01 16:41:13.000;1;Программа 5;5;20;Печь 3;1
2024-11-01 16:41:14.000;1;Программа 5;5;18;Печь 3;1
2024-11-01 16:41:14.000;1;Программа 5;5;15;Печь 3;1
2024-11-01 16:41:55.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 16:41:58.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 16:44:27.000;1;Программа 2;2;1;Печь 3;1
2024-11-01 16:44:31.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 16:44:41.000;1;Программа 2;2;21;Печь 3;1
2024-11-01 16:44:43.000;1;Программа 2;2;16;Печь 3;1
2024-11-01 17:10:02.000;1;Программа 2;2;17;Печь 3;1
2024-11-01 17:10:22.000;1;Программа 2;2;20;Печь 3;1
2024-11-01 17:10:22.000;1;Программа 2;2;18;Печь 3;1
2024-11-01 17:10:22.000;1;Программа 2;2;15;Печь 3;1
2024-11-01 17:10:39.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 17:10:41.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 17:11:17.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 17:13:33.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 17:13:39.000;1;Программа 4;4;21;Печь 3;1
2024-11-01 17:13:39.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 17:13:40.000;1;Программа 4;4;16;Печь 3;1
2024-11-01 17:36:39.000;1;Программа 4;4;17;Печь 3;1
2024-11-01 17:36:58.000;1;Программа 4;4;20;Печь 3;1
2024-11-01 17:36:58.000;1;Программа 4;4;18;Печь 3;1
2024-11-01 17:36:58.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 17:36:58.000;1;Программа 4;4;15;Печь 3;1
2024-11-01 17:36:58.000;1;Программа 4;4;1;Печь 3;1
2024-11-01 17:37:18.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 17:37:20.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 17:38:53.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 17:42:21.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 17:42:37.000;1;Программа 1;1;21;Печь 3;1
2024-11-01 17:42:38.000;1;Программа 1;1;16;Печь 3;1
2024-11-01 17:56:17.000;1;Программа 1;1;17;Печь 3;1
2024-11-01 17:56:39.000;1;Программа 1;1;20;Печь 3;1
2024-11-01 17:56:39.000;1;Программа 1;1;18;Печь 3;1
2024-11-01 17:56:40.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 17:56:40.000;1;Программа 1;1;15;Печь 3;1
2024-11-01 17:56:40.000;1;Программа 1;1;1;Печь 3;1
2024-11-01 17:57:09.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 17:57:10.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 17:58:19.000;1;Программа 3;3;1;Печь 3;1
2024-11-01 17:59:07.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 17:59:13.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 17:59:14.000;1;Программа 3;3;16;Печь 3;1
2024-11-01 18:02:23.000;1;Программа 3;3;17;Печь 3;1
2024-11-01 18:02:43.000;1;Программа 3;3;20;Печь 3;1
2024-11-01 18:02:43.000;1;Программа 3;3;18;Печь 3;1
2024-11-01 18:02:44.000;1;Программа 3;3;15;Печь 3;1
2024-11-01 18:03:00.000;1;Программа 3;3;8;Печь 3;1
2024-11-01 18:24:04.000;1;Программа 3;3;21;Печь 3;1
2024-11-01 19:15:17.000;1;Программа 3;3;8;Печь 3;1
2024-11-02 06:59:34.000;1;Программа 3;3;20;Печь 3;1
2024-11-02 06:59:44.000;1;Программа 3;3;21;Печь 3;1
2024-11-02 06:59:47.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 07:06:44.000;1;Программа 4;4;1;Печь 3;1
2024-11-02 07:06:54.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 07:07:13.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 07:07:16.000;1;Программа 4;4;16;Печь 3;1
2024-11-02 07:31:24.000;1;Программа 4;4;17;Печь 3;1
2024-11-02 07:31:42.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 07:31:42.000;1;Программа 4;4;18;Печь 3;1
2024-11-02 07:31:43.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 07:32:14.000;1;Программа 2;2;15;Печь 3;1
2024-11-02 07:32:16.000;1;Программа 2;2;21;Печь 3;1
2024-11-02 07:36:03.000;1;Программа 2;2;1;Печь 3;1
2024-11-02 07:36:15.000;1;Программа 2;2;20;Печь 3;1
2024-11-02 07:36:34.000;1;Программа 2;2;21;Печь 3;1
2024-11-02 07:36:36.000;1;Программа 2;2;16;Печь 3;1
2024-11-02 08:02:14.000;1;Программа 2;2;17;Печь 3;1
2024-11-02 08:02:38.000;1;Программа 2;2;20;Печь 3;1
2024-11-02 08:02:38.000;1;Программа 2;2;18;Печь 3;1
2024-11-02 08:02:39.000;1;Программа 2;2;15;Печь 3;1
2024-11-02 08:03:01.000;1;Программа 1;1;15;Печь 3;1
2024-11-02 08:03:03.000;1;Программа 1;1;21;Печь 3;1
2024-11-02 08:04:05.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 08:04:33.000;1;Программа 1;1;20;Печь 3;1
2024-11-02 08:04:55.000;1;Программа 1;1;21;Печь 3;1
2024-11-02 08:04:56.000;1;Программа 1;1;16;Печь 3;1
2024-11-02 08:18:35.000;1;Программа 1;1;17;Печь 3;1
2024-11-02 08:19:00.000;1;Программа 1;1;20;Печь 3;1
2024-11-02 08:19:00.000;1;Программа 1;1;18;Печь 3;1
2024-11-02 08:19:00.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 08:19:00.000;1;Программа 1;1;15;Печь 3;1
2024-11-02 08:19:01.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 08:19:42.000;1;Программа 5;5;15;Печь 3;1
2024-11-02 08:19:44.000;1;Программа 5;5;21;Печь 3;1
2024-11-02 08:21:53.000;1;Программа 5;5;1;Печь 3;1
2024-11-02 08:22:11.000;1;Программа 5;5;20;Печь 3;1
2024-11-02 08:22:29.000;1;Программа 5;5;21;Печь 3;1
2024-11-02 08:22:30.000;1;Программа 5;5;16;Печь 3;1
2024-11-02 08:28:49.000;1;Программа 5;5;17;Печь 3;1
2024-11-02 08:29:05.000;1;Программа 5;5;20;Печь 3;1
2024-11-02 08:29:05.000;1;Программа 5;5;18;Печь 3;1
2024-11-02 08:29:05.000;1;Программа 5;5;15;Печь 3;1
2024-11-02 08:29:41.000;1;Программа 3;3;15;Печь 3;1
2024-11-02 08:29:43.000;1;Программа 3;3;21;Печь 3;1
2024-11-02 08:31:31.000;1;Программа 3;3;1;Печь 3;1
2024-11-02 08:31:53.000;1;Программа 3;3;20;Печь 3;1
2024-11-02 08:32:08.000;1;Программа 3;3;21;Печь 3;1
2024-11-02 08:32:10.000;1;Программа 3;3;16;Печь 3;1
2024-11-02 08:35:19.000;1;Программа 3;3;17;Печь 3;1
2024-11-02 08:35:36.000;1;Программа 3;3;20;Печь 3;1
2024-11-02 08:35:36.000;1;Программа 3;3;18;Печь 3;1
2024-11-02 08:35:36.000;1;Программа 3;3;15;Печь 3;1
2024-11-02 08:36:05.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 08:36:07.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 08:37:05.000;1;Программа 4;4;1;Печь 3;1
2024-11-02 08:40:11.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 08:40:25.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 08:40:27.000;1;Программа 4;4;16;Печь 3;1
2024-11-02 09:04:05.000;1;Программа 4;4;17;Печь 3;1
2024-11-02 09:04:51.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 09:04:51.000;1;Программа 4;4;18;Печь 3;1
2024-11-02 09:04:51.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 09:05:12.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 10:10:56.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 10:15:03.000;1;Программа 4;4;1;Печь 3;1
2024-11-02 10:15:21.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 10:15:31.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 10:15:33.000;1;Программа 4;4;16;Печь 3;1
2024-11-02 10:39:12.000;1;Программа 4;4;17;Печь 3;1
2024-11-02 10:39:31.000;1;Программа 4;4;20;Печь 3;1
2024-11-02 10:39:31.000;1;Программа 4;4;18;Печь 3;1
2024-11-02 10:39:31.000;1;Программа 4;4;15;Печь 3;1
2024-11-02 10:39:46.000;1;Программа 4;4;21;Печь 3;1
2024-11-02 10:45:17.000;1;Программа 1;1;15;Печь 3;1
2024-11-02 10:47:17.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 10:47:20.000;1;Программа 1;1;20;Печь 3;1
2024-11-02 10:47:33.000;1;Программа 1;1;21;Печь 3;1
2024-11-02 10:47:34.000;1;Программа 1;1;16;Печь 3;1
2024-11-02 11:00:53.000;1;Программа 1;1;17;Печь 3;1
2024-11-02 11:01:09.000;1;Программа 1;1;20;Печь 3;1
2024-11-02 11:01:10.000;1;Программа 1;1;18;Печь 3;1
2024-11-02 11:01:10.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 11:01:10.000;1;Программа 1;1;15;Печь 3;1
2024-11-02 11:01:10.000;1;Программа 1;1;1;Печь 3;1
2024-11-02 11:01:29.000;1;Программа 1;1;21;Печь 3;1
2024-11-02 12:02:10.000;1;Программа 5;5;15;Печь 3;1
2024-11-02 12:07:56.000;1;Программа 5;5;1;Печь 3;1
2024-11-02 12:08:05.000;1;Программа 5;5;20;Печь 3;1
2024-11-02 12:08:16.000;1;Программа 5;5;21;Печь 3;1
2024-11-02 12:08:17.000;1;Программа 5;5;16;Печь 3;1
